Time Code,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, under-5 (per 1,000 live births)","Immunization, measles (% of children ages 12-23 months)",Forest area (sq. km),CO2 emissions (metric tons per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),Mobile cellular subscriptions (per 100 people),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)","Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,People practicing open defecation (% of population)
YR2007,BHR,1035919.0,7.776022595,750.0,20366264293.0,19660.0,41173711008.0,39750.0,75.625,2.2969999999999997,14.787,9.8,99.0,4.799999893,25.91525689,21730000000.0,8.292443822000001,8.435437002999999,0.2922716903,45.91786529,79.67952923,58.10552134,34.71326042,107.72840349999998,115.6097561,144.5299757,1482771277.0,1756312515.0,20976.543530000006,-87163578.61,3.2566666669999997,20.75536783,81.919,65.829,150.0,3.0,60.0,0.0
YR2007,BGD,142660376.0,1.226617775,148460.0,86321635004.0,610.0,317096154490.0,2220.0,68.648,2.523,94.101,58.8,89.0,14498.00049,0.3111004067,79611888213.0,7.058599357,6.471260103,17.80653678,24.50054101,16.99533485,22.94704781,26.17849707,24.0921838,39.00045671,68.17889565,2809832.242,651029738.1,558.0518602999998,-516766232.5,9.106984968999999,24.38184341,163.707,131.575,147449.0,9600.0,103407.0,9.648480896
YR2007,BRB,278700.0,0.4397887619,430.0,4325598526.0,15520.0,4309491565.0,15460.0,78.097,1.757,47.33,15.3,75.0,63.00000191,4.89459634,4672250000.0,1.764284435,9.930500128,1.309861416,14.75734389,43.74551875,47.43217936,19.01974423,92.42770004,48.58472898,120.64089950000002,55286712.96,451704577.0,16764.44205,-369465815.3,4.034229829,48.852999,139.1,85.87200000000001,50.0,1.0,35.0,0.7659090909
YR2007,BLR,9560953.0,-0.4588475356,207600.0,41172719690.0,4310.0,121096971175.0,12670.0,70.20731707,1.429,22.315,7.2,99.0,84752.00195,6.330314039,45277399814.0,8.600006536,12.87270229,8.303169959,37.04727922,60.94305272,67.21082526,34.09190318,73.41373333,116.98551640000001,100.5798869,103200000.0,1807300000.0,4735.6576079999995,-1792100000.0,8.426752735,49.51574737,332.936,115.60799999999999,543.0,8.0,258.0,0.0
YR2007,BEL,10625700.0,0.7343308308,30530.0,454524140462.0,42780.0,396938247807.0,37360.0,79.78292683,1.82,10.03,4.7,92.0,6770.0,9.744777191,471821105940.0,3.4489764010000004,2.007495455,0.8849983681999999,22.30644378,77.49083657,73.67278529,24.44744533,100.37904859999999,178.56556,147.33933059999995,3202189117.0,96587921127.0,44403.7669,-13095644187.0,1.8230563000000002,44.465889000000004,109.277,63.062,472.0,9.0,311.0,0.0
YR2007,BLZ,299025.0,2.60739692,22970.0,1115725820.0,3730.0,1947127088.0,6510.0,70.63600000000002,2.8930000000000002,78.656,20.2,96.0,14064.699709999999,1.594214531,1290542550.0,1.105586127,4.845270171,11.53205681,18.13152925,61.09308446,61.21685798,19.60854758,39.56659142,85.23546938,86.35469981,21454975.42,140373737.3,4315.834964,-139387819.3,,36.98393179,225.32,138.19,129.0,5.0,63.0,2.955504908
YR2007,BEN,8454793.0,2.854085561,114760.0,5695934756.0,670.0,14273000151.0,1690.0,58.255,5.522,108.679,117.9,70.0,47110.0,0.531738861,5969535132.0,5.986515522,0.3904942542,24.27472912,24.2397763,22.58650821,35.21845509,24.08248864,24.26760773,51.66231427,105.71328390000002,107545529.7,139006086.8,706.0533749,-261336701.3,1.298068133,48.83435852,285.12,237.648,24779.0,1700.0,12100.0,61.76004711
YR2007,BMU,64888.0,0.565689754,54.00000095,7633498268.0,117640.0,4874709604.0,75120.0,78.93414634,1.76,,,,10.0,11.24603933,5895048000.0,2.845890114,5.866405765,0.7675764472,8.366632467999999,,,,104.34151429999999,20.25428801,96.24104515,177947228.1,617153591.8,90849.58698,-512299998.1,,,,,,,,0.0
YR2007,BTN,664876.0,1.129268455,38393.999019999996,1112865113.0,1670.0,3479598490.0,5230.0,66.709,2.577,47.894,51.1,95.0,26755.0,0.5901386123,1196091805.0,17.92582494,3.110660422,18.67117458,44.05219247,54.96856072,57.29551517,29.33665459,22.47622113,100.4103527,120.14112820000001,60503403.68,73855769.76,1798.9697399999998,-73855769.76,5.156111388,43.32416053,235.423,240.84400000000002,567.0,39.0,357.0,5.704812443
YR2007,BOL,9558439.0,1.719932541,1098580.0,11706825418.0,1220.0,42601726576.0,4460.0,66.395,3.447,81.926,49.4,86.0,577240.0,1.290181483,13120183157.0,4.564382752,7.373355352999999,10.01115609,28.28979071,41.79565662,34.26625502,15.18665491,34.04750504,61.66072458,143.9154795,78912289.45,366294241.5,1372.628225,-363294241.5,8.705609236,42.85218323,244.42700000000002,180.002,9690.0,620.0,6107.0,24.59670185
YR2007,BIH,3762786.0,-0.07008306378,51210.0,14754303810.0,3920.0,31726912359.0,8430.0,75.498,1.295,16.19,8.3,96.0,21850.0,4.691454151,15778767670.0,5.855584939,6.199116599,7.704953272999999,21.70238868,27.10155319,56.45030422,25.78043441,65.12262457,87.91561097,102.31063540000001,65397819.04,1841972230.0,4193.373652,-1777373275.0,1.500777045,39.66024128,141.531,72.318,249.0,4.0,183.0,0.2127122397
YR2007,BWA,1875459.0,2.131424745,581730.0,10750130105.0,5730.0,21702666739.0,11570.0,54.983000000000004,3.0469999999999997,48.66,61.7,95.0,117062.002,2.256363909,10939053365.0,8.276763792999999,4.9276070999999995,2.240732656,41.800127,54.51608256,40.58855625,30.79236437,61.41221962,84.47714525,97.65044189,98646330.58,494635511.7,5832.733942,-462991174.9,7.080998472,45.81689603,487.20599999999996,390.075,2190.0,110.0,1643.0,17.64620843
YR2007,BRA,190130443.0,1.037862037,8515770.0,1177503044168.0,6190.0,2338840569873.0,12300.0,72.618,1.882,71.152,21.9,99.0,5034235.938,1.910334175,1397084349956.0,6.069870608,6.4390380910000005,4.416915436,23.12538041,13.327675099999999,11.96493627,19.81932597,63.63005371,20.56382637,106.1470351,562634000.0,44579492464.0,7348.0307939999975,-27518241273.0,3.641272991,42.51769914,217.268,106.696,60740.0,2200.0,39066.0,5.385192217
YR2007,VGB,25047.0,4.174235511,150.0,,,,,,,,,,36.50000095,6.0025951210000015,,,,,,,,,82.64462809999998,,54.95842934,,37163179000.0,,,,,,,,,,0.34924592179999997
YR2007,BRN,374965.0,1.261912434,5770.0,11595950041.0,30930.0,30011036246.0,80040.0,74.351,1.933,18.057000000000002,9.4,97.0,3853.9999390000003,22.44413479,12247694247.0,0.1545818117,1.120447694,0.6896551724,71.30481892,67.85275077,27.897716499999998,12.98480375,97.64591362,79.76195195,190.94840980000004,430285346.6,257635717.5,32663.56659,-257635717.5,0.9677741195,41.23712473,107.749,76.142,53.0,2.0,33.0,2.6
YR2007,BGR,7545338.0,-0.7352822840000001,111000.0,36343550549.0,4820.0,89548973887.0,11870.0,72.66341463,1.49,46.208,11.9,96.0,36853.999019999996,6.9254352820000005,44411476557.0,7.3444219089999985,11.09139848,4.646886424,26.14111937,52.38024707,71.21171058,33.6285138,130.6309287,109.15872150000001,155.5663325,102605421.7,13875270457.0,5885.949252,-12903082289.0,8.40253419,46.28576096,212.04,91.486,734.0,10.0,399.0,0.0
YR2007,BFA,14252021.0,3.011815794,274220.0,6530098263.0,460.0,17938865069.0,1260.0,54.841,6.1160000000000005,129.651,136.9,94.0,58290.0,0.11552628220000001,6771277871.0,5.655005117999999,0.9949919235,29.93549337,17.37260142,10.54970221,24.87483237,22.24628133,13.03701419,33.98176893,90.82667411,93198614.26,21683121.76,475.11001219999997,-336931341.5,-0.2306273063,43.34188175,310.275,278.907,45662.0,2600.0,21058.0,60.87044793
YR2007,BDI,7862214.0,3.288776865,27830.0,1332112572.0,170.0,5220309014.0,660.0,54.943999999999996,6.435,65.178,110.2,88.0,2098.000031,0.0237868112,1356199365.0,3.45195249,8.27337152,34.93417192,17.15619422,6.800000136,31.99999864,15.186458300000002,3.434147175,27.87200833,115.2989568,225443.0491,500245.0931,172.49585990000003,-465213.1473,8.412062857999999,51.93239183,365.48699999999997,315.137,23211.0,2600.0,10606.0,2.722035932
YR2007,CPV,475060.0,1.247593573,4030.0,1338202130.0,2820.0,2529662322.0,5320.0,70.676,2.7569999999999997,88.568,26.0,95.0,841.9000243999999,1.065225445,1513933983.0,15.17068797,8.751419016,8.517737666,16.90383313,36.01741324,66.20682867,49.78971192,32.04058435,50.79481725,97.32910311,6022910.7820000015,191764359.2,3186.826892,-191413321.2,4.410997042,44.26972028,156.82399999999996,114.853,243.0,9.0,164.0,37.63154547
YR2007,KHM,13679962.0,1.489499886,181040.0,8050566120.0,590.0,28939842143.0,2120.0,64.697,3.0860000000000003,46.978,55.9,79.0,104762.002,0.2533132036,8639235842.0,10.21257391,6.518033506,29.69654194,24.94428584,65.32596805,72.94217882,21.19729133,18.88395596,110.275957,80.75127089,118396500.0,867288538.6,631.5248421,-866193488.0,7.66839343,50.05478361,234.96400000000003,178.301,16400.0,1100.0,8818.0,63.04175331
YR2007,CMR,18730282.0,2.7420054360000004,475440.0,20865278558.0,1110.0,49292008982.0,2630.0,53.681000000000004,5.266,131.775,120.7,74.0,205760.0,0.311484739,22365265026.0,4.902201732,0.9577629042,13.17893793,28.64019344,28.8854045,29.60777145,20.84062689,24.21746773,39.73572408,130.7402412,89563895.43,189330876.4,1194.06985,-197036396.9,0.9214022457,48.36337752,383.222,359.608,55272.0,4800.0,24449.0,7.260839141
YR2007,CAN,32889025.0,0.9711351414,9984670.0,1366128362380.0,41540.0,1281397532399.0,38960.0,80.54390244,1.6589,13.677,5.9,94.0,3474664.063,16.85532052,1464977190206.0,2.072813099,3.308587208,1.407025723,29.07535404,34.2119512,32.06105754,23.97059609,61.57580045,55.35110071,116.69214550000001,4567022241.0,120451484862.0,44543.04104,-55310207534.0,2.138383993,46.85060266,91.762,55.455,1827.0,41.0,1374.0,0.0
YR2007,CYM,52280.0,2.9899334580000003,263.9999962,,,,,,,,,,126.99999809999998,10.9420811,,3.1626253380000002,2.4073345390000003,0.24998905780000005,0.006084128216,,,,194.14116299999998,,83.74436231,,28210535000.0,,,,,,,,,,0.0
YR2007,CAF,4198010.0,1.922623931,622980.0,1600364302.0,380.0,3481302170.0,830.0,45.636,5.322,143.895,160.3,59.0,222948.0078,0.060272128939999996,1697565949.0,4.607534855,1.83823165,,,14.11532742,23.4655716,10.68724058,8.099075513999999,25.15366194,92.89086747,,56750000.0,404.373965,,0.9284121098,46.30804168,513.851,496.99,17364.0,1900.0,8120.0,23.71340918
YR2007,TCD,10818024.0,3.393016334,1284000.0,6838801439.0,630.0,15235341937.0,1410.0,49.335,6.901,196.08,161.7,31.0,58877.99805,0.04271038778,8638711443.0,3.271499579,3.301934263,54.67325498,9.705057447,44.50349386,40.22753001,22.31519662,8.489128883,63.27332538,177.96976719999995,,-321655000.0,798.5480012999999,,-8.97473962,44.98348754,415.093,381.81800000000004,45889.0,6800.0,20582.0,69.38257017
YR2007,CHI,154636.0,1.058376043,197.99999240000002,10240936484.0,66230.0,,,80.80199999999998,1.547,10.919,,,8.000000119,,11514605842.0,5.898329661,3.336333251,,,,,,,,,,,74462.64675,,,43.57993861,72.96,48.261,,,,
YR2007,CHL,16530195.0,1.068537508,756096.0156,143603828921.0,8690.0,248814945028.0,15050.0,78.09899999999998,1.8980000000000001,55.06399999999999,8.9,92.0,161175.9961,4.3337971510000015,173605968179.0,4.905324504,5.338018812,3.7105010999999997,39.94378159,45.06900389,31.33841161,20.84546483,84.42248866,66.32030063,198.44441569999998,3200000.505,13474760473.0,10502.35452,-8623204102.0,4.407799384,37.83379452,126.598,71.179,1856.0,57.0,1278.0,1.407912146
YR2007,CHN,1317885000.0,0.5222718664,9562910.625,3310321770463.0,2510.0,9044086945579.0,6860.0,73.553,1.617,7.29,20.1,94.0,1960704.531,5.334909929,3550342425238.0,14.23138804,7.749179838,10.246164,46.8853186,35.40651788,26.73028353,41.48463891,40.66184883,61.30597388,88.54620904,2493058145.0,156249335203.0,2693.969827,-139094535502.0,4.816765313,44.44459626,116.96,82.14200000000002,293898.0,6900.0,193981.0,1.6153750390000001
YR2007,COL,43737516.0,1.234496459,1141750.0,180156197678.0,4120.0,415298100534.0,9500.0,74.732,2.137,82.14399999999998,20.3,93.0,595749.4141,1.427394162,205706860699.0,6.848654785,5.130078342,6.950610496,30.46052567,16.47088781,20.71348019,22.62207237,77.60184186,30.571659000000004,138.1287116,95056912.52,8885767540.0,4703.213157,-7606971149.0,5.545141282,40.57122501,207.551,98.21799999999999,13792.0,660.0,8761.0,6.256433557
YR2007,COM,641620.0,2.396717366,1861.000061,747340831.7,1160.0,1418534287.0,2210.0,60.733999999999995,4.927,79.517,95.2,65.0,407.99999239999994,0.1600261837,794621676.5,0.800042349,3.5449226960000004,28.95664626,12.41024133,8.975341967,24.18083725,16.887409100000006,9.6792494,19.12859975,65.66460476,455139.4555,7681783.082,1238.461514,-7681783.082,4.466167101,40.46505421,281.427,230.33599999999998,1558.0,88.0,907.0,0.6277312356
YR2007,COD,58453683.0,3.261382602,2344860.0,14967629540.0,260.0,33011910345.0,560.0,55.091,6.649,130.77,128.4,68.0,1550692.031,0.03004931272,16737071816.0,6.259477765,20.27146498,21.6022053,30.20697114,39.07191379,41.07014126,13.70828422,11.277304800000001,38.83594497,129.7135275,26400000.0,1808000000.0,286.3304921,-1793700000.0,16.94510065,49.5865428,322.952,272.718,236325.0,15000.0,93100.0,11.14676715
YR2007,COG,3876119.0,3.437512885,342000.0,5241184955.0,1350.0,11954999432.0,3080.0,57.541000000000004,4.81,120.57600000000001,73.6,59.0,224470.0,0.31314234679999997,8394688284.0,-1.58222275,1.122452918,4.327298473,73.24084127,78.52948416,53.52311323,21.81255483,33.21959414,97.26388549,177.69123159999995,58155501.3,1422370639.0,2165.745759,-1467629357.0,2.654646451,49.33556693,354.662,332.44699999999995,7170.0,860.0,3603.0,8.532200893999999
YR2007,CRI,4404628.0,1.3535230480000002,51100.0,24861075110.0,5640.0,49875346252.0,11320.0,78.362,1.9480000000000002,63.57,10.3,90.0,25366.00098,1.844061519,26743972912.0,8.16789615,10.53527788,7.956961705,24.0130398,40.79568223,46.11585145,23.46512958,34.24168851,83.34214245,99.81705301,271414281.4,2241492021.0,6071.789243,-1811870261.0,9.357027728,36.47154422,122.87899999999999,66.404,636.0,21.0,488.0,0.5314911808
YR2007,CIV,19171237.0,2.195517817,322460.0,18496184312.0,960.0,45993257284.0,2400.0,51.091,5.296,131.954,119.4,67.0,104042.002,0.3534782862,20343636059.0,1.765036784,2.9331424310000003,21.99480637,23.271715399999998,47.22598261,42.21164881,12.67022898,38.95266643,75.46340269,137.7788513,698348001.9,443215533.1,1061.154064,-426777010.3,1.8920062930000001,37.50388466,445.44800000000004,415.695,59548.0,5100.0,30790.0,31.53315076
YR2007,HRV,4310217.0,-0.021852660269999997,56590.0,54829026642.0,12720.0,81659543851.0,18950.0,75.70560976,1.48,14.578,6.2,96.0,19098.000490000002,5.528298459,60121906684.0,5.283652489,4.12400225,3.73437532,23.67406071,38.98185358,46.2458262,29.73661433,115.4078488,63.13339362,100.88501219999999,237047055.2,4567377359.0,13948.69601,-4225502965.0,2.8992827560000003,44.76306735,150.4,62.45399999999999,226.0,4.0,168.0,0.4424423064
YR2007,CUB,11251122.0,-0.08995943726,109890.0,56233339616.0,5000.0,,,78.01899999999998,1.5859999999999999,47.537,6.7,97.0,27910.0,2.3815197280000002,58603900000.0,7.262136966,3.589775462,3.9081016789999996,22.52699906,20.33635987,17.631249800000006,10.18396387,1.762064263,25.36861881,172.5604655,,,5208.716073,,,38.20733082,117.54899999999999,77.192,658.0,48.0,394.0,1.1292484090000001
YR2007,CUW,144056.0,1.974862198,444.0,,,3950818825.0,27430.0,75.36341463,2.0,37.16,,,,,,2.4699604219999998,2.9999995860000004,0.6371519504,16.39599226,60.85344206,85.19568041,,,,,,105698324.0,,,2.9957203989999996,,159.507,74.908,,,,0.5904643721
YR2007,CYP,1063713.0,1.726368247,9250.0,20976213811.0,27340.0,23585382974.0,30750.0,78.91,1.479,6.435,4.3,87.0,1728.500061,7.704846138,23968765398.0,5.098036578,4.138232982,2.023518152,18.19715868,53.25887213,58.01606708,24.38118091,128.95511480000002,41.75851294,150.124906,304737446.0,2295454940.0,31244.928010000003,-1032465697.0,,43.32665844,81.52,41.688,44.0,1.0,30.0,0.0
YR2007,CZE,10298828.0,0.5835422054,78870.0,162503053059.0,15780.0,251865694517.0,24460.0,76.72439024,1.45,11.117,3.9,98.0,26510.0,11.97251522,189227050760.0,5.602643685,3.51814694,1.963794332,34.59571675,66.40896619,63.96393652,32.07227801,127.71984040000001,127.1842472,155.25805659999997,2295809310.0,13815656004.0,18373.648999999998,-8963737209.0,2.853124372,43.70728842,145.864,64.729,343.0,5.0,217.0,0.0
YR2007,DNK,5461438.0,0.4434660543,43090.0,304394817875.0,55740.0,213892593686.0,39160.0,78.19512195,1.84,5.869,4.5,89.0,5694.60022,9.20201511,319423424509.0,0.9092389587,2.432280554,1.174415576,22.16667353,51.48255581,48.58528829,25.27780942,115.32159240000001,62.98786644,149.5843198,3053890215.0,11809448518.0,58487.05497000001,5522777658.0,1.6932658619999998,46.9444598,115.93700000000001,69.51100000000001,241.0,4.0,187.0,0.0
YR2007,DJI,805451.0,1.3610091,23200.0,,,,,58.718999999999994,3.617,25.311999999999998,83.7,74.0,55.99999905,0.5736438343,847918929.1,,,,,,,,8.633548161,62.62391153,96.95730066,4698375.544,195351140.3,1052.7256519999999,-195351140.3,4.965976546,39.44627534,315.868,270.116,1458.0,73.0,865.0,18.52567938
YR2007,DMA,70795.0,0.108823935,750.0,407102617.3,5750.0,613740256.1,8670.0,,,,17.2,96.0,454.5999908,2.17549262,421375851.9,6.353759422,1.525168937,10.44709096,13.41170037,35.08607781,56.08574311,,125.7150929,55.29505286,99.36790571,7896.296295999998,40486774.81,5952.056669,-40486774.81,3.632221293,,,,14.0,,13.0,8.646284543
YR2007,DOM,9338861.0,1.295178505,48670.0,41642189790.0,4460.0,87413127513.0,9360.0,71.304,2.5860000000000003,104.63,35.6,82.0,17180.0,2.267220596,44169678153.0,7.415951715,7.6366274370000005,6.511573911,30.54694685,26.76202201,35.18520867,28.35139096,59.03138509,46.99377688,104.58096280000001,28200000.0,2252900000.0,4729.664373,-1667400000.0,6.143566552,34.81048010000001,219.051,130.665,6027.0,190.0,4799.0,4.088461224
YR2007,ECU,14296557.0,1.672866586,256370.0,47259830787.0,3310.0,114310646556.0,8000.0,74.514,2.7110000000000003,83.588,21.0,98.0,131777.5977,2.230483325,51007777000.0,2.19006602,6.6505001360000024,9.355655707,34.45813175,31.93176797,30.65537045,22.70482793,69.52706865,55.31313392,130.629294,83155618.16,193872526.9,3567.836438000001,-193872526.9,2.27618478,39.01646155,182.39700000000002,98.303,5683.0,270.0,3294.0,8.93519651
YR2007,EGY,78232126.0,1.75170475,1001450.0,120046950299.0,1530.0,668709451792.0,8550.0,69.788,3.037,49.352,33.0,97.0,681.9999695,2.417069964,130478960092.0,7.087827427000001,12.59573982,13.42012621,34.98617078,30.24973147,34.82814178,20.85123523,38.46715478,43.16711289,130.6945555,179600000.0,11578100000.0,1667.8437210000006,-10913300000.0,9.318969057999999,23.63853856,205.59599999999998,129.555,53178.0,930.0,35108.0,0.8983234204
YR2007,SLV,6105810.0,0.4334934486,21040.0,16379990921.0,2680.0,34744757202.0,5690.0,70.542,2.41,82.49600000000002,22.4,99.0,3002.000122,1.14289521,17011750900.0,1.860579145,4.38208669,6.993107335,23.90012659,25.5670332,52.05401873,20.80003417,100.51706490000001,75.45372652,169.17121819999997,27530000.0,1550510000.0,2786.157922,-1455310000.0,4.578085724,40.72335828,288.124,118.85799999999999,2397.0,73.0,1313.0,6.72295321
