Time Code,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, under-5 (per 1,000 live births)","Immunization, measles (% of children ages 12-23 months)",Forest area (sq. km),CO2 emissions (metric tons per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),Mobile cellular subscriptions (per 100 people),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)","Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,People practicing open defecation (% of population)
YR2016,BLZ,368400.0,2.047695884,22970.0,1624785589.0,4410.0,2900673252.0,7870.0,74.219,2.391,69.3254,14.5,95.0,13612.800290000001,,1806646250.0,-0.5880236497,3.111042919,10.23875039,13.82847915,51.68397798,60.53589628,21.18472557,60.51248643,77.2702459,108.86804009999999,45202220.8,32733410.99,4904.034338,-31014601.31,,39.88142574,218.238,126.096,98.0,3.0,76.0,1.000612642
YR2016,BEN,10872067.0,2.761409493,114760.0,8891805144.0,820.0,23485800655.0,2160.0,60.885,4.977,88.1498,97.6,68.0,42610.0,,8573159697.0,3.96485991,-0.2799952855,23.24041643,20.13131496,24.82783287,36.26282378,24.58796637,81.7921125,54.19238839,124.9551174,88076880.9,131701389.4,788.5491965,-114332033.5,-0.848347682,49.19540907,263.52,216.912,24999.0,1600.0,12986.0,54.08020422
YR2016,BMU,64555.0,-1.048452613,4290.0,,,,,81.22707317,1.61,,,,10.0,,,,,,,,,,100.8348853,,105.43003290000001,213856867.8,-73213793.63,,168557638.7,,,,,,,,0.0
YR2016,BTN,736709.0,1.2062266240000001,38393.999019999996,2013228708.0,2730.0,6519439818.0,8850.0,70.781,2.0140000000000002,21.745,32.0,97.0,27648.50098,,2219675781.0,8.022101221,4.491063885,16.64448121,41.38742427,27.41570372,50.27405881,55.44722014,94.79644581,68.79383075,112.8904187,52526250.44,11884162.35,3012.961401,-11884162.35,4.310168755,40.27942116,203.668,204.24099999999999,342.0,25.0,231.0,0.0
YR2016,BOL,11031813.0,1.480132784,1098580.0,33490607529.0,3040.0,77411130757.0,7020.0,70.626,2.8289999999999997,66.4978,29.3,94.0,544750.0,,33941126194.0,4.2639195039999995,-1.3548693369999998,11.17187546,25.32635872,24.48800571,31.91302926,21.05736237,91.60973889,45.84703498,87.14883161,222250464.3,335365530.4,3076.6589489999997,-246499489.9,3.623214318,42.83814177,214.36,149.191,5866.0,400.0,3859.0,14.38274848
YR2016,BIH,3386267.0,-1.2645811740000001,51210.0,17405740073.0,5140.0,43543611508.0,12860.0,76.998,1.286,10.125,6.0,68.0,21850.0,,16913330694.0,3.1456580919999997,1.411041658,6.369381022000001,23.16355487,35.64628152,52.29929248,19.62231386,100.5249735,85.53607957,103.6872877,60512502.94,282754349.4,4994.68314,-282567715.7,-1.089130318,38.76697378,125.478,63.799,153.0,3.0,124.0,0.0
YR2016,BWA,2159944.0,1.832852792,581730.0,14857118546.0,6880.0,35957992765.0,16650.0,68.178,2.9419999999999997,46.4788,39.4,97.0,107377.998,,15646323341.0,4.303773353,11.9532125,2.049732739,32.09469541,49.75677709,43.16791908,28.57032299,152.2730166,86.2950337,91.21504608,80448008.81,122162734.7,7243.856017,47531040.8,2.814957914,48.45494969,276.666,179.033,1818.0,85.0,1472.0,11.55621202
YR2016,BRA,206163058.0,0.823748232,8515770.0,1840498429566.0,8930.0,3094875614934.0,15010.0,75.23,1.7469999999999999,60.0994,16.3,95.0,4925540.0,,1796275437088.0,-3.3054543130000003,8.100008296,4.893010521,18.35279044,12.4709021,12.0710907,14.97461787,118.38559450000001,18.29318562,109.64150829999998,1385076006.0,73377909022.0,8712.887044,-58684427103.0,8.7391283,42.86098534,191.109,93.708,43063.0,1800.0,28437.0,1.5132044580000001
YR2016,VGB,29355.0,0.6939368439,150.0,,,,,,,,,,36.19999886,,,,,,,,,,,,55.27023232,,49737748000.0,,,,,,,,,,0.0
YR2016,BRN,419800.0,1.172400865,5770.0,13920155128.0,33160.0,35203717924.0,83860.0,75.45,1.915,11.1058,11.1,98.0,3800.0,,11400653949.0,-2.465514923,-9.181007882000001,1.2036546259999998,57.28936385,49.57777738,37.74202395,34.62026285,124.69104340000001,66.259357,118.02273410000001,,-150550827.3,27157.34623000001,150550827.3,-0.7390687223000001,42.42641095,101.589,72.029,63.0,2.0,35.0,
YR2016,BGR,7127822.0,-0.7013820978,111000.0,54057948019.0,7580.0,138633362135.0,19450.0,74.81219512,1.54,40.6392,7.7,92.0,38401.99951,,53240950226.0,3.9367581489999997,2.24609969,4.054817805,24.426644,63.97864655,59.66514395,19.14405609,125.4743844,104.2524594,135.0476966,166700000.0,1562800000.0,7469.455637999998,-709260000.0,-0.7987490903,46.33039452,,,425.0,7.0,254.0,0.0
YR2016,BFA,18646378.0,2.9153190710000003,274220.0,11098347451.0,600.0,31879121313.0,1710.0,60.354,5.353,106.5448,83.0,88.0,52902.00195,,10886363727.0,5.934135105,-1.1102575909999999,30.75716149,17.44395334,25.96740530000001,25.97297321,20.78384333,82.61152567,53.77369475,145.8109439,187935016.0,390357184.8,583.8326203,-339882332.2,-0.2447641259,44.72883593,269.051,237.615,37142.0,2400.0,18730.0,48.03874659
YR2016,BDI,10487998.0,3.1770160869999997,27830.0,2800494736.0,270.0,7799828621.0,740.0,60.528,5.599,56.61,63.8,93.0,2806.0000609999997,,2959185295.0,-0.6000200004999999,0.9449254434000001,30.64588764,11.62785236,6.407934322999999,16.64824409,9.191968952,51.08522649,25.04067593,155.28244180000004,19085453.31,55420.35666000001,282.1496815,-18977.0905,5.557689614,51.98015629,318.96,261.275,18358.0,2400.0,9683.0,2.634545119
YR2016,CPV,531146.0,1.212831744,4030.0,1662420541.0,3130.0,3436136922.0,6470.0,72.347,2.346,74.7374,20.8,93.0,908.6000061000001,,1662998678.0,4.705791509,-0.23168683710000001,7.9957410960000015,17.13039914,44.229689,59.96217272,35.2566224,113.331551,43.656078,112.4136947,36460830.91,126312006.1,3130.963385,-118483738.4,,46.71502986,145.688,100.238,192.0,6.0,134.0,21.90794186
YR2016,KHM,15766293.0,1.565227051,181040.0,17922793947.0,1140.0,55390903970.0,3510.0,68.977,2.559,49.9048,30.5,84.0,93295.99609,,20016747754.0,7.0309667760000005,3.38084594,24.74266442,29.45196275,61.28152493,65.66850405,22.70583248,126.3169742,120.7488864,76.16972763,356857492.0,2475915854.0,1269.591257,-2396841375.0,3.04541464,48.45381413,205.317,138.694,9579.0,620.0,5764.0,34.51404244
YR2016,CMR,23926539.0,2.660494609,475440.0,33094042933.0,1380.0,83404598307.0,3490.0,58.063,4.708,108.8318,82.3,78.0,185960.0,,32621535419.0,4.648481551000001,1.094639616,14.54303727,24.45973443,19.23934954,23.96516838,22.60815004,78.22900593,26.09012694,139.04914509999998,81193848.81,663789440.7,1363.403851,-702678048.2,0.8741903833,46.99874183,348.28,320.996,46408.0,4700.0,24079.0,7.02790458
YR2016,CAN,36109487.0,1.132348655,9984670.0,1586963245047.0,43950.0,1609269140451.0,44570.0,82.1422439,1.5433,9.0084,5.2,89.0,3470224.063,,1526705529135.0,1.107099383,0.7974810841,,,31.24965412,33.65687925,22.92842658,84.5231216,52.611520999999996,104.9811416,5213434285.0,34063413911.0,42279.900819999995,33906058035.0,1.4287595469999999,47.16459801,,,1744.0,40.0,1342.0,0.0
YR2016,CYM,62569.0,1.359711357,260.0,,,3160488839.0,50510.0,,,,,,126.99999809999998,,,3.096282407,0.9226900081999999,0.39665812990000004,0.003732726153,,,,152.8808196,,62.82751117,,59647326000.0,,,-0.6252583586,,,,,,,0.0
YR2016,CAF,4537687.0,0.9858944856,622980.0,1867900932.0,410.0,3584503155.0,790.0,51.593,4.87,130.9522,123.9,49.0,221544.0039,,1844714795.0,5.006285824,3.052540529,31.37940144,19.9101223,14.33746735,34.35902264,15.83353978,27.51062987,28.1344304,78.0109083,,7251164.852999999,406.5319611,,,45.68669913,414.13800000000003,379.954,14378.0,1500.0,7024.0,23.75216929
YR2016,TCD,14561666.0,3.1439595889999996,1284000.0,10668020409.0,730.0,28769852476.0,1980.0,53.438,5.947,164.516,126.6,37.0,47483.999019999996,,10090922857.0,-6.255527085,-1.4008392790000002,46.12580311,13.65922911,26.29503676,37.00188837,24.39179479,38.35901264,42.61255448,113.53174820000001,,244516024.1,692.9785958,,,45.63135588,382.44599999999997,338.45599999999996,46075.0,7200.0,22280.0,67.28173112
YR2016,CHI,166923.0,0.9256539005,197.99999240000002,,,,,82.6,1.527,7.2438,,,8.000000119,,,,,,,,,,,,,,,,,,43.87681381,58.878,41.885,,,,0.0
YR2016,CHL,18209068.0,1.325201606,756700.0,244328645514.0,13420.0,405214219663.0,22250.0,79.779,1.713,43.602,7.7,93.0,180358.0078,,250339876460.0,1.670540173,4.4697396860000005,3.99347044,28.89711563,28.15990277,27.55044448,22.22082926,127.97251899999999,47.7410957,197.04073069999998,345594093.5,12135710064.0,13748.0884,-5141220260.0,3.7861935589999995,41.4773896,108.323,66.27600000000001,1566.0,31.0,1227.0,0.0
YR2016,CHN,1378665000.0,0.5414785121,9562910.0,11323973252285.0,8210.0,21301288667946.0,15450.0,76.21,1.675,7.5834,9.9,99.0,2098635.0,,11137945669351.0,6.736675253,1.07275629,8.126251249,40.07072122,19.75200486,17.4581934,44.47439578,96.52661691,33.09009677,92.32820219,20285995518.0,174749584584.0,8078.790473999998,41674876170.0,2.0,43.96958987,97.59100000000001,62.785,147911.0,5000.0,86915.0,0.3397293398
YR2016,COL,48171392.0,1.3600606730000002,1141748.9840000002,311185735542.0,6460.0,679467444702.0,14110.0,76.732,1.8430000000000002,67.9844,15.2,93.0,584750.1953,,282825009887.0,2.087382502,5.148334305,6.606412266,27.68916231,14.71713928,21.48551371,23.16741956,121.81600549999999,27.10439223,109.2556246,258624567.0,13850061984.0,5871.223524,-9332710064.0,7.514293228,43.17481893,189.12,88.25200000000002,9664.0,620.0,6140.0,3.353408706
YR2016,COM,795592.0,2.310060155,1861.000061,1053235030.0,1320.0,2150571966.0,2700.0,63.7,4.3469999999999995,67.17,72.3,90.0,365.9999847,,1024261821.0,2.188197456,1.702180935,29.64062984,11.67914617,10.65224883,26.22824868,15.78959157,57.11331939,24.40782181,128.5672411,,3568247.615,1287.420965,,,42.05485812,250.15400000000002,199.35299999999998,1402.0,73.0,858.0,0.5917029217
YR2016,COD,78789127.0,3.2829146280000003,2344860.0,36861846430.0,470.0,66982405715.0,850.0,59.655,6.112,125.2448,94.0,77.0,1522665.938,,37134799974.0,2.3993790980000003,4.349249135,18.59975364,41.16138163,23.956442199999998,31.96876806,36.9994352,36.66662914,27.46749681,113.02699750000001,450360618.5,932374669.4,471.3188404,-932374669.4,2.885851073,48.36755558,280.288,231.543,234582.0,16000.0,97614.0,12.13854001
YR2016,COG,4980999.0,2.5395856340000003,342000.0,9065086408.0,1820.0,26944286775.0,5410.0,63.556000000000004,4.5360000000000005,113.4524,53.3,67.0,223185.9961,,9035848071.0,-2.800018788,8.973135671,7.242272409,53.87790454,66.46572105,85.67662474,27.75958265,108.89388390000002,104.3288901,138.5078507,401640334.6,50574345.34,1814.063418,1146360259.0,3.190561797,48.70727315,272.535,237.127,6373.0,670.0,3559.0,8.745445767
YR2016,CRI,4899345.0,1.057570381,51100.0,52758374774.0,10770.0,76291513703.0,15570.0,79.738,1.7890000000000001,54.7214,8.9,93.0,27861.99951,,57157995873.0,4.2459898780000005,2.00347227,5.130813555,19.13985327,32.09551247,31.83202273,18.37741275,170.0362804,41.48500947,99.93066559,416129213.5,2620435491.0,11666.45661,-2127035024.0,-0.01747192359,38.00819099,109.47200000000001,58.738,549.0,20.0,426.0,0.23338879489999997
YR2016,CIV,23822714.0,2.536099761,322460.0,36517415304.0,1530.0,87057194675.0,3650.0,56.567,4.7589999999999995,118.9842,86.8,71.0,104005.9961,,35296979104.0,7.9717511860000005,-1.0685538159999999,22.42625277,25.22582224,33.39907508,30.34930253,17.68914899,115.23141319999999,54.62223819,173.74832609999999,715498927.6,577479244.1,1481.652305,-548847260.9,0.7231784575,41.21024882,411.019,370.711,53280.0,5500.0,30178.0,26.28129047
YR2016,HRV,4174349.0,-0.6983834573000001,56590.0,51611102321.0,12360.0,99104417618.0,23740.0,78.02195122,1.42,9.1792,4.8,90.0,19224.00024,,51623429121.0,3.5361295569999998,-0.07861056822000001,3.135901643,22.09048065,48.73938037,45.95332893,20.76396131,104.888678,69.18757744,99.14148755,278367512.3,1864321648.0,12366.82154,-2149993482.0,-1.125,46.42675767,122.88600000000001,52.303000000000004,159.0,3.0,113.0,
YR2016,CUB,11335109.0,0.09115667124,109880.0,,,,,78.607,1.656,52.0242,5.2,99.0,32536.00098,,91370000000.0,0.5137614679,4.32669085,3.938929627,22.942979100000002,14.98303601,12.28630842,9.560030645,35.18185629,13.77585641,180.7643551,,,8060.795886,,,37.97914662,105.727,70.092,477.0,44.0,266.0,0.26901073059999997
YR2016,CUW,159664.0,1.0603164409999999,444.0,3044805260.0,19070.0,4390263974.0,27500.0,77.7195122,1.7,29.3708,,,,,3122287933.0,-0.9865705981,0.0471984374,0.3794130769,18.20285633,,,,115.89051979999999,59.28344982,,127391061.5,133083798.9,19555.36585,-95363128.49,-0.04720798489,,133.832,64.842,,,,0.27270140940000004
YR2016,CYP,1170187.0,0.7894782362999999,9250.0,20997291039.0,24660.0,28102747159.0,33000.0,80.513,1.345,4.6978,2.6,90.0,1726.699982,,20453761062.0,4.812187624,-0.5902786382999999,1.925181988,10.31303069,64.53364485,65.13720782,16.62313009,133.4172747,52.772690399999995,108.04576599999999,732144707.4,8231019093.0,24019.13787,-1877951980.0,,46.18503263,67.449,33.855,26.0,1.0,19.0,0.0
YR2016,CZE,10566332.0,0.19204841579999998,78870.0,185882252716.0,17590.0,348125885411.0,32950.0,79.02682927,1.63,11.728,3.2,98.0,26690.0,,195090272403.0,2.450542387,1.26551124,2.0649372169999998,33.56535983,79.55561987,71.83905587,25.97979442,117.5742832,156.713093,126.7021043,1658604748.0,10850612308.0,18463.386580000002,-7711369348.0,0.6835042094,44.36291731,108.916,53.283,284.0,4.0,182.0,0.0
YR2016,DNK,5728010.0,0.7803926441,42920.0,330554156430.0,57710.0,297792837721.0,51990.0,80.85365854,1.79,4.1856,4.3,94.0,6172.199707,,311988119339.0,2.399672093,0.7190620388,0.9963611273,20.54462506,53.59391302,46.85632069,21.44269801,122.30096599999999,57.96342514,120.7437685,2914430190.0,7626405302.0,54467.10452000001,10148463401.0,0.25,47.38111267,82.426,51.652,215.0,2.0,188.0,0.0
YR2016,DJI,929112.0,1.640637851,23200.0,1850660765.0,1990.0,,,65.064,2.846,19.4152,63.2,75.0,55.99999905,,1764268469.0,8.722260061,-0.6740454709999999,1.942531155,15.74246586,33.71373579,50.93541589,28.84106897,37.15870638,47.83852429,99.63531699,18455998.2,159998874.6,1898.8759899999998,-159998874.6,2.738412087,40.91307755,273.124,225.93099999999998,1090.0,51.0,692.0,17.46461065
YR2016,DMA,71307.0,0.1740473455,750.0,524766184.4,7360.0,783629128.3,10990.0,,,,33.9,96.0,430.60001370000003,,575468234.4,2.522050874,3.786952135,16.28385405,11.30702305,37.38606461,54.27419309,,110.008835,41.18385444,111.26260330000001,21161683.97,41154792.85,8070.290917,-40278546.89,0.2313362929,,,,29.0,,25.0,
YR2016,DOM,10397743.0,1.122509257,48670.0,68996807151.0,6640.0,155041371101.0,14910.0,73.471,2.387,94.9256,30.6,85.0,20161.999509999998,,72342967648.0,6.612208223,0.8718938605,5.784516602,26.748963800000002,24.92017833,28.91718649,21.94403746,83.75022036,37.65258861,111.65831509999998,617100000.0,2516100000.0,6957.564506999999,-2406700000.0,1.614166072,39.65385569,202.446,117.993,5292.0,200.0,4293.0,2.9747624289999997
YR2016,ECU,16491115.0,1.70688086,256370.0,95769404499.0,5810.0,181651987718.0,11020.0,76.365,2.475,79.9576,14.8,86.0,124691.5039,,99937696000.0,-1.226383985,1.901646775,9.519016727999999,32.02300962,19.50479127,19.01654907,24.97903494,84.18035505,33.142649199999994,162.7285129,302374307.7,769030868.1,6060.093329,-769030868.1,1.7282646330000002,41.03032257,159.351,84.789,4224.0,200.0,2564.0,2.600185389
YR2016,EGY,94447072.0,2.14522549,1001450.0,326403681066.0,3460.0,1052381337221.0,11140.0,71.482,3.41,54.207,22.8,95.0,735.9999847,,332927833278.0,4.346643456,6.245663134,11.76931597,32.45595704,10.34546394,19.90108511,15.04023031,103.54099699999999,24.40679087,146.4792571,352200000.0,8106800000.0,3525.020165,-7900200000.0,13.80966828,23.72247424,186.231,108.92399999999999,50233.0,980.0,31382.0,0.0
YR2016,SLV,6356143.0,0.4892107684000001,21040.0,22294410965.0,3510.0,46366870125.0,7290.0,72.64399999999998,2.079,70.2702,14.7,90.0,2606.0000609999997,,24154120000.0,2.507458532,0.5334893423,5.63092342,24.01830412,28.50254946,44.42906635,15.95156437,151.62117969999997,63.11966654,206.860109,164990212.2,479469380.7,3800.122181,-347852921.6,0.604049087,42.18805523,257.67400000000004,101.37100000000001,1496.0,56.0,849.0,1.363672275
YR2016,GNQ,1215179.0,3.911232347,28050.0,10036460066.0,8260.0,24699683680.0,20330.0,57.713,4.686,157.8528,90.9,30.0,15564.000240000001,,11233177619.0,-8.816417232000001,-6.285422111,2.332239209,52.33025433,51.41282994,41.18790078,16.69864599,47.37158281,64.29169238,119.72053999999999,,53962157.05,9244.051798,,1.411939155,37.00534014,349.08099999999996,311.03,2694.0,130.0,1296.0,2.859591719
YR2016,ERI,,,117600.0,,,,,65.111,4.164,54.1058,44.9,99.0,15055.999759999999,,,,,,,,,,14.985679199999998,,79.60872298,,52305000.0,,,,46.45641717,286.57,212.826,3540.0,530.0,2056.0,67.00394785
