Time Code,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, under-5 (per 1,000 live births)","Immunization, measles (% of children ages 12-23 months)",Forest area (sq. km),CO2 emissions (metric tons per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),Mobile cellular subscriptions (per 100 people),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)","Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,People practicing open defecation (% of population)
YR2009,AUS,21691700.0,2.06104513,7741220.0,955474916834.0,44050.0,843523436833.0,38890.0,81.54390244,1.9709999999999999,15.1808,5.0,94.0,1240970.0,18.20018196,927805183331.0,1.936905392,5.001894739,2.2917203969999997,26.99903583,23.00481294,22.79309127,27.39605363,102.06497209999999,34.46865848,162.8983843,3224401182.0,28683266148.0,42772.359169999996,-17218512630.0,1.771117166,45.19197882,81.777,47.91,1232.0,16.0,844.0,0.0
YR2009,AUT,8343323.0,0.2619531899,83879.00391,408848760399.0,49000.0,341315238549.0,40910.0,80.33170732,1.39,10.0618,4.4,76.0,38581.99951,7.518751102,400172297861.0,-3.764580483,1.8892666180000002,1.146817768,25.79284583,45.20741656,41.85481441,22.77532094,136.5634805,69.98285526,141.281317,2906772818.0,14293213431.0,47963.1794,1264455428.0,0.5063083501,46.04779004,103.061,50.07899999999999,284.0,4.0,199.0,0.0
YR2009,AZE,8947243.0,2.076148264,86600.0,43163823283.0,4820.0,125651565988.0,14040.0,70.597,1.82,42.787,40.3,85.0,9820.800170999999,3.5656682180000003,44291490421.0,9.369502784,-18.89922838,6.121933065,56.26195525,51.63574568,23.108296,18.948639800000002,86.92047006,62.33928851,127.2901101,638101000.0,2900030000.0,4950.294790999998,-147181000.0,1.463159974,48.47866003,185.48,90.20200000000001,5370.0,50.0,3396.0,0.22872870210000001
YR2009,BHS,349604.0,1.70871838,13880.0,10143379942.0,29010.0,9913446535.0,28360.0,72.067,1.8769999999999998,36.7972,13.3,98.0,5150.0,4.69907667,9981960000.0,-4.175260401,-1.036553462,0.9096409924,10.01005814,34.19067999,42.33036398,28.05360871,102.6338371,32.51866367,82.42923264,63340000.0,663960000.0,28552.19048,-663960000.0,2.062734735,47.6643005,211.739,128.401,57.0,4.0,42.0,0.5885039214
YR2009,BHR,1185076.0,6.1274527579999996,760.0,22319249146.0,18830.0,41831696735.0,35300.0,75.913,2.197,14.4694,8.9,99.0,5.099999905,23.81076404,22938218085.0,2.539772469,-12.99375493,0.3374003017,43.10004789,68.46559387,49.49813154,26.14330585,118.30245490000001,95.79645602,127.77742240000002,1390957447.0,257149561.4,19355.90467,-2048638923.0,2.7955128360000003,20.80171321,80.127,64.072,145.0,4.0,61.0,0.0
YR2009,BGD,145924797.0,1.116805726,148460.0,106129586447.0,730.0,367894018814.0,2520.0,69.485,2.3819999999999997,91.9026,52.2,93.0,14445.999759999999,0.3682459671,102477791472.0,5.0451247939999995,6.764354686,17.10462905,25.29557218,16.94013291,23.15266332,26.20605702,35.19574195,36.0234149,67.09742643,7791556.368,901286583.1,702.26441,-720457353.6,5.423472362,25.43517895,160.847,126.10600000000001,129286.0,8500.0,91271.0,7.461796201
YR2009,BRB,281104.0,0.4127980196,430.0,4452594277.0,15840.0,4246247450.0,15110.0,78.27199999999998,1.7109999999999999,45.4816,14.9,94.0,63.00000191,5.752842364,4479950000.0,-3.972927837,-2.440423231,1.407381779,15.39637719,42.52167993,45.65341131,16.95331421,119.9061557,40.80402683,126.46003540000001,37170015.89,458155604.1,15936.984180000001,-352359730.9,3.643861893,49.02590243,134.866,82.384,46.0,1.0,33.0,0.7840909091
YR2009,BLR,9506765.0,-0.2229607301,207600.0,53840610997.0,5660.0,135579675351.0,14260.0,70.40731707,1.5090000000000001,21.9382,6.0,99.0,85144.00391,6.4396842670000005,50874078052.0,0.19999531,9.258661838,8.130898936,36.11396335,48.87646182,59.75918299999999,36.86404446,102.6825392,98.03224335,99.26052196,133000000.0,1876500000.0,5351.355382,-1774200000.0,12.94565634,49.62059485,330.0030000000001,113.28,481.0,6.0,210.0,0.0
YR2009,BEL,10796493.0,0.8045995726,30530.0,499542647649.0,46270.0,410867772241.0,38060.0,80.03414634,1.84,8.4296,4.5,95.0,6797.999878000001,9.249615685,484552792442.0,-2.253171548,0.7780999801,0.6494617971,20.5085654,69.30977625,67.04698162,21.66441932,108.42822340000002,149.3106657,148.3429509,4479408131.0,86527976139.0,44880.573019999996,-61786380962.0,-0.053145674129999994,44.92558915,107.23700000000001,61.099,464.0,8.0,303.0,0.0
YR2009,BLZ,314655.0,2.520576643,22970.0,1295340385.0,4120.0,2209608400.0,7020.0,71.541,2.7489999999999997,76.2652,19.4,97.0,13964.20044,1.864645405,1335217500.0,0.6708014769,-3.0910309989999996,11.09534214,18.86030179,51.69127127,56.29646481,19.10036754,51.4159953,78.63887344,89.23181753,22508922.2,108840086.4,4243.433284000002,-108378836.0,,38.20319751,225.86,137.422,124.0,4.0,66.0,2.52222942
YR2009,BEN,8944708.0,2.809301752,114760.0,7085543056.0,790.0,15791734901.0,1770.0,59.00899999999999,5.416,103.7534,113.3,71.0,46110.0,0.5210630688,7097198712.0,2.32930121,2.53020605,23.76760563,22.06075436,20.37180711,31.47520291,21.90352709,56.27180898,46.34222788,119.3906233,69946969.34,-18732013.56,793.4522526000003,-103099138.9,2.1568299619999998,49.51958432,280.953,233.641,24981.0,1700.0,12412.0,60.05245884
YR2009,BMU,65636.0,0.5561258101,54.00000095,7323676393.0,111580.0,4493986662.0,68470.0,79.38843902,1.76,,,,10.0,7.262934975,5806378000.0,-5.284177149,0.33366494550000003,0.7403410525,8.460902821,46.48877493,30.51093126,15.25351949,129.4271706,18.82412754,77.25573307,212564001.2,-70747817.17,88463.31282,81724155.04,,,,,,,,0.0
YR2009,BTN,678323.0,0.9941293901,38393.999019999996,1296285019.0,1910.0,3886195669.0,5730.0,67.882,2.387,39.931999999999995,45.2,94.0,26953.60107,0.5730337907,1264758198.0,6.657223796,4.85125114,18.2268568,41.96599206,44.70198135,62.20414564,45.73692034,49.9670511,81.04315921,123.0057233,47650215.21,18299707.23,1864.5368030000002,-18299707.23,4.3611221910000015,43.64881073,227.497,234.382,491.0,35.0,319.0,4.356978098
YR2009,BOL,9884781.0,1.666110583,1098580.0,16050435914.0,1620.0,47934038028.0,4850.0,67.476,3.287,78.3112,43.7,93.0,567140.0,1.415267066,17339992165.0,3.3570012589999996,-2.419895917,11.1524078,29.22868512,35.72262529,32.90444922,16.97126133,65.39740233,54.81548036,145.9444761,103470000.0,423040000.0,1754.211061,-420040000.0,3.3464542010000002,43.32828731,236.18599999999998,172.675,8641.0,560.0,5619.0,22.25363409
YR2009,BIH,3735938.0,-0.48952002829999997,51210.0,18576352906.0,4970.0,35036804402.0,9380.0,75.844,1.311,14.5368,7.5,93.0,21850.0,5.541816272,17613836210.0,-3.0027525369999997,0.18370396120000002,7.076599732999999,22.83862101,25.00937959,48.73811824,19.78212006,87.18664496,72.25569631,100.25574859999999,55055851.87,138511019.7,4714.702495,-231998611.5,-0.38146441299999995,39.54287993,138.099,70.493,225.0,4.0,177.0,0.08746633701999999
YR2009,BWA,1953498.0,1.957036327,581730.0,10405708769.0,5330.0,22912336628.0,11730.0,58.446999999999996,3.0260000000000002,48.456,55.5,96.0,114694.0039,1.925951294,10267133178.0,-7.652310203,6.462525782,2.819081868,28.15606074,34.80094895,51.88507096,38.9302334,95.93564979,79.71066371,83.49332692,59503725.25,208699416.1,5255.768461,-200878697.7,8.027297031,46.26699917,444.42199999999997,330.611,2166.0,100.0,1658.0,15.95621073
YR2009,BRA,193886508.0,0.9619482626000001,8515770.0,1614015615292.0,8320.0,2519438675897.0,12990.0,73.3,1.818,68.3124,19.6,99.0,5001131.875,1.893620024,1667019783585.0,-0.12581199939999999,7.313482736,4.476773992,21.87859263,10.85137113,11.25460447,18.79613505,87.36326511,17.19667654,107.27646940000001,730896100.0,31480932200.0,8597.915352,-36032806300.0,4.888034799,42.70182826,210.825,103.73299999999999,53107.0,2100.0,35191.0,4.46303562
YR2009,VGB,27039.0,3.545990305,150.0,,,,,,,,,,36.40000105,6.102851437000001,,,,,,,,,173.9376456,,50.87458684,,42212878000.0,,,,,,,,,,0.1656612291
YR2009,BRN,383906.0,1.1751324429999999,5770.0,12460515798.0,32460.0,29689532349.0,77340.0,74.623,1.921,16.6106,9.5,99.0,3817.999878,20.47909645,10732366286.0,-1.7645355409999999,-22.09141648,0.9089569734999999,65.40518727,72.78317629,35.7894602,17.55651355,107.54768090000002,89.90561579999998,177.0602345,444817438.6,325586827.8,27955.713860000003,-325586827.8,1.035717743,41.35999957,107.749,76.142,53.0,2.0,32.0,2.6
YR2009,BGR,7444443.0,-0.6442813625,111000.0,50236398616.0,6750.0,103337469670.0,13880.0,73.41219512,1.66,45.2272,11.1,96.0,37198.00049,5.731193724,51884481410.0,-3.586145625,4.047417475,4.238352887,26.38495929,42.33201207,50.60909025,28.56784667,139.89166809999998,76.8187306,161.36930880000003,101249928.6,3896664559.0,6969.5585569999985,-3535417639.0,2.7532022389999997,45.78909294,203.891,87.602,695.0,9.0,386.0,0.0
YR2009,BFA,15141098.0,3.02644987,274220.0,8341924788.0,550.0,20345699589.0,1340.0,56.376999999999995,5.952999999999999,123.9538,121.5,94.0,57090.0,0.127633346,8369175126.0,2.9620143710000004,2.405470435,32.3929117,17.59685248,12.69934858,27.72150678,24.87154617,25.25328744,33.09764652,98.73744187,99308262.26,56426881.77,552.7455886,-71077878.92,2.608176664,43.55550492,300.79,270.186,43456.0,2600.0,20407.0,57.95469762
YR2009,BDI,8397668.0,3.2872698469999997,27830.0,1667652236.0,200.0,5807080218.0,690.0,56.488,6.267,63.3828,96.7,91.0,2386.0000609999997,0.022706780030000002,1781455092.0,3.812746937,10.45879485,36.72136414,16.91952896,6.600000274,29.20000329,18.97487302,10.96434153,26.32679331,125.36460929999998,1114227.9409999999,348404.5346,212.1368804,-348404.5346,10.55543553,51.86569268,353.606,299.885,22114.0,2500.0,10518.0,2.7067878419999998
YR2009,CPV,486671.0,1.204959629,4030.0,1693360902.0,3480.0,2723304770.0,5600.0,70.911,2.6289999999999996,84.6012,25.4,97.0,847.9000092,1.077485611,1711817182.0,-1.270425968,2.174621123,8.319046096000001,19.26121005,31.07745164,56.95978354,43.7894261,59.71611212,43.46258514,104.1493882,11724051.28,126003552.2,3517.4012450000005,-124107059.5,0.9911034806,44.23421703,155.834,112.539,237.0,8.0,165.0,33.94472526
YR2009,KHM,14093604.0,1.499593573,181040.0,9818655539.0,700.0,31557701852.0,2240.0,66.014,2.947,47.7132,47.9,92.0,102214.0039,0.33017977519999997,10401851851.0,0.08669695927000001,2.504384662,33.49071752,21.66174196,49.220763500000004,55.91771187,21.35991038,44.47407491,96.38668329,79.90440016,159287131.9,928393617.3,738.0547836000003,-909520389.4,-0.6613076024,50.19381679,228.14700000000002,169.093,14589.0,960.0,8199.0,56.76278942
YR2009,CMR,19789919.0,2.7523121980000003,475440.0,26117766121.0,1320.0,54538637175.0,2760.0,54.626999999999995,5.167000000000002,127.4486,112.1,74.0,201360.0,0.33983352840000003,26017925552.0,2.198664102,1.645181868,13.65706094,27.03924883,21.40326478,26.36925342,23.66215808,40.44544093,30.72497069,134.96367030000002,129946593.5,743285027.3,1314.706015,-809089563.8,3.0436184789999996,47.42302409,381.006,349.967,54026.0,4800.0,24503.0,7.213191639
YR2009,CAN,33628895.0,1.141758099,9984670.0,1453721437620.0,43230.0,1285495001290.0,38230.0,80.99512195,1.6680000000000001,12.8038,5.7,91.0,3473568.125,15.96140637,1371153004986.0,-2.928400182,-2.315572735,1.375939874,25.44563647,28.49253365,29.933869899999998,22.01510178,70.56194624,47.11370632,108.31903329999999,4662098289.0,20951090410.0,40773.06153,16787996096.0,0.299466803,47.02511981,87.745,54.772,1844.0,44.0,1407.0,0.0
YR2009,CYM,55322.0,2.7228271060000004,263.9999962,,,,,,,,,,126.99999809999998,10.07526843,,-7.200482782000001,0.6077838077000001,0.3142385632,0.004441408434,,,,196.48421969999998,,74.85549195,,20298045000.0,,,,,,,,,,0.0
YR2009,CAF,4337625.0,1.49251562,622980.0,2079711937.0,480.0,3976761130.0,920.0,46.718999999999994,5.254,141.72299999999996,153.7,56.0,222635.9961,0.058332151809999996,2059094048.0,8.587260426,0.7116283908,38.33386816,24.57368072,9.841649902,21.65259659,13.20417248,19.91045791,18.94036848,83.93225466,,42280000.0,474.7054087,,3.5199021,46.24026342,494.097,474.936,17051.0,1800.0,8020.0,23.88887491
YR2009,TCD,11560147.0,3.311623295,1284000.0,9586075040.0,830.0,18701630678.0,1620.0,50.346000000000004,6.699,188.93599999999998,153.7,36.0,56346.00098,0.04250620688,9253484108.0,4.2176955519999995,-9.558754477999999,46.54939263,13.20989169,35.13835288,41.97111149,30.23108205,19.73435113,51.87235363,149.773958,,374900000.0,800.4642249,,9.952422907,45.07781395,405.79699999999997,369.402,46253.0,7000.0,21161.0,68.99004361
YR2009,CHI,158178.0,1.109317789,197.99999240000002,,,,,81.268,1.578,10.0566,,,8.000000119,,,,,,,,,,,,,,,,,,43.46796374,69.331,46.744,,,,0.0
YR2009,CHL,16886186.0,1.059280301,756096.0156,168009833889.0,9950.0,254255791261.0,15060.0,78.558,1.892,54.5592,8.8,93.0,161932.00199999998,3.9562164010000003,172389498445.0,-1.5642394430000002,4.654764991,3.7411815930000003,34.44017576,37.04077361,29.29642931,21.05836895,97.41822695,57.00405239,177.45185580000003,103939862.0,13855126065.0,10208.90676,-6622247092.0,0.35304517840000005,39.34385436,122.85700000000001,70.663,1863.0,52.0,1333.0,1.13949261
YR2009,CHN,1331260000.0,0.4973814009000001,9562911.25,4901373010476.0,3680.0,11101007524669.0,8340.0,74.119,1.6230000000000002,7.3248,17.0,99.0,1990970.156,6.010102432999999,5101702432883.0,9.399813171,-0.21053390190000001,9.636182036000001,45.95798262,24.49620589,20.18136385,46.51641536,54.89500349,43.27055584,91.09617167,2051656434.0,131057052870.0,3832.2359520000014,-87167067370.0,-0.7281713342,44.22981162,113.17399999999999,77.109,253896.0,6500.0,160873.0,1.289980738
YR2009,COL,44750054.0,1.1124856909999998,1141750.0,229567093000.0,5130.0,445664819594.0,9960.0,75.193,2.033,78.6136,19.1,89.0,589485.3125,1.6237210569999998,232494134120.0,1.205422095,4.244563778,6.687053183,31.3016821,16.41777061,18.72392829,21.48814316,94.21131201,28.28071351,138.0812425,124475460.9,8034565810.0,5195.393376,-4529907907.0,4.201044769,41.72195904,202.921,95.90700000000001,12577.0,660.0,7979.0,5.558749046
YR2009,COM,673252.0,2.408719056,1861.000061,922086354.3,1370.0,1558739990.0,2320.0,61.475,4.813,77.4886,89.8,79.0,395.9999847,0.19608111079999999,901711442.3,3.200113112,1.025797096,30.0330064,12.07332807,9.311938672,28.58498365,17.99068055,18.2095263,24.95255017,69.40887426,591913.7963,13784111.95,1339.337191,-13784111.95,4.362348293,40.89692939,272.834,222.09099999999998,1538.0,85.0,909.0,0.6175867620000001
YR2009,COD,62448574.0,3.31689666,2344860.0,18779553085.0,300.0,36886758779.0,590.0,56.35,6.5870000000000015,130.1996,119.6,72.0,1544464.063,0.028009590739999996,18648373312.0,2.85506401,32.65792915,23.6746667,33.01591566,26.81378781,36.13309155,14.5634354,15.146153699999996,39.681745299999996,115.11449099999999,30900000.0,-243200000.0,298.6196821000001,278000000.0,2.8,49.12150643,312.393,262.887,238041.0,16000.0,94403.0,11.38964933
YR2009,COG,4145391.0,3.2835368419999997,342000.0,7806220438.0,1880.0,14735234321.0,3550.0,59.32100000000001,4.784,119.684,65.1,63.0,224230.0,0.4210681212,9593537551.0,7.4689424839999985,-20.62725465,4.505890479,71.11694931,70.41797712,50.20542228,22.51300625,71.12245865,93.81315237,149.1847641,64095465.27,1184284701.0,2314.266025,-1273827749.0,4.415003748,49.19936166,333.711,306.078,6800.0,810.0,3570.0,8.613805783
YR2009,CRI,4520740.0,1.282650394,51100.0,29340567864.0,6490.0,52704716541.0,11660.0,78.626,1.903,62.0488,10.2,81.0,25821.999509999998,1.7480290840000001,30562363430.0,-0.9705483127,9.827297784,7.0919221079999994,23.64502481,34.84007247,35.33774801,18.43007075,43.14156532,66.02565291,99.84800231,238598200.0,1614614468.0,6760.4780260000025,-1340318000.0,7.842755587999999,37.55527871,121.25299999999999,64.612,631.0,21.0,484.0,0.46023649689999996
YR2009,CIV,20059147.0,2.287160067,322460.0,23284294945.0,1160.0,50085984180.0,2500.0,52.313,5.152,128.9376,111.2,67.0,104034.0039,0.2820748559,24277494337.0,3.2514537189999997,2.34574282,21.20021808,25.04656519,50.85444236,39.92478737,8.696855236000001,65.72716178,75.32490687,150.05769619999995,743407860.2,396030774.0,1210.29545,-386590290.1,1.019504577,38.28104167,439.412,407.86400000000003,57647.0,5300.0,30458.0,30.30344019
YR2009,HRV,4305181.0,-0.1050275167,56590.0,61256620108.0,14230.0,83484286672.0,19390.0,76.16829268,1.58,13.2156,5.7,95.0,19165.99976,4.916384236,62779128128.0,-7.291430906,2.78328288,4.04190251,23.59372098,34.48149694,38.19217644,25.12960313,107.6879222,50.217326899999996,99.74252677,235203658.4,3198815037.0,14582.22735,-1818315456.0,2.378528459,46.08490218,144.96,61.258,209.0,4.0,158.0,
YR2009,CUB,11226709.0,-0.09136526797,109890.0,61972344609.0,5520.0,,,78.256,1.624,50.0234,6.3,99.0,28850.0,2.663028943,62080000000.0,1.451305431,0.6341750207,3.930412371,22.60470361,17.45972938,15.45425258,10.9375,5.53284137,20.4751933,177.0313165,,,5529.67036,,,38.5576795,115.749,75.678,609.0,50.0,364.0,0.9350562481
YR2009,CUW,146833.0,0.6511520618,444.0,,,3979440641.0,27100.0,76.15609756,2.1,36.3304,,,,,,-0.5313099387,1.799999666,0.458352592,16.94504025,60.68401394,84.01832772,,138.3374494,,,,55251396.65,,,1.7533160540000001,,152.447,72.077,,,,0.4845433845
YR2009,CYP,1098083.0,1.515871507,9250.0,25260895324.0,31260.0,26047378288.0,32240.0,79.245,1.443,5.9254,3.8,87.0,1728.3999629999994,7.386876947999999,25942664629.0,-2.015241129,0.2704715925,1.98901868,15.95616897,48.727262599999996,54.07440371,22.86653889,121.1152274,35.04651558,145.8404917,694269818.1,2830582843.0,32105.86748,-2069640308.0,,44.67743292,78.317,39.302,39.0,1.0,27.0,0.0
YR2009,CZE,10443936.0,0.5697294514,78870.0,195213756244.0,18690.0,267930037450.0,25650.0,77.07804878,1.51,10.970999999999998,3.5,98.0,26550.0,10.30832179,206179982164.0,-4.802572091,2.598717443,1.642297277,33.24694707,58.68429978,54.80846904,26.51316949,124.5463764,105.734319,159.67710319999995,2044602212.0,5271613702.0,19741.59763,-1951523283.0,1.0193773529999999,43.39319512,138.751,62.773999999999994,318.0,5.0,197.0,0.0
YR2009,DNK,5523095.0,0.5350790621,43090.0,331855278265.0,60090.0,225023089963.0,40740.0,78.59756098,1.84,5.2958,4.2,84.0,5812.199707,8.058895601,321241303699.0,-4.9065477280000005,0.5290222529,0.8335888556000001,19.95019791,47.12606521,42.62899254,19.08837387,123.65550520000001,55.13518902,150.11640359999996,3390969584.0,3771059440.0,58163.27688,2390253594.0,1.30470991,47.09858934,106.70299999999999,64.92399999999999,221.0,4.0,176.0,0.0
YR2009,DJI,827823.0,1.3946379180000001,23200.0,,,,,59.56100000000001,3.397,23.872,78.7,84.0,55.99999905,0.5581410519,1049110685.0,,,,,,,,15.55598238,50.32834073,102.3520276,5789974.1729999995,96859684.56,1267.312801,-96859684.56,1.675495873,39.15706104,302.078,256.243,1360.0,64.0,824.0,18.32746065
YR2009,DMA,70851.0,0.03387964289,750.0,461885276.5,6520.0,680580696.2,9610.0,,,,19.6,99.0,449.3000031,1.863234111,489074333.3,-1.169757154,8.003847533,12.55133753,11.360827,30.25085863,54.07478391,,139.0241493,52.75271721,117.9641108,8085.185184999998,42420685.56,6902.85717,-42420685.56,0.006263571071,,,,16.0,,14.0,6.2
YR2009,DOM,9576737.0,1.246805455,48670.0,47323824009.0,4940.0,94972263207.0,9920.0,71.806,2.528,101.8132,34.7,84.0,17840.0,2.112115223,48376555306.0,0.9461551678,3.4981465660000004,6.137352516,27.78702354,21.0309281,29.5813545,23.57348335,90.11226893,36.75127319,104.2151246,26900000.0,1695300000.0,5051.465369,-2165400000.0,1.442151318,34.86559717,214.92700000000002,127.55,5886.0,200.0,4766.0,3.796325305
YR2009,ECU,14774424.0,1.628720225,256370.0,60041766420.0,4060.0,127980486904.0,8660.0,74.895,2.6430000000000002,83.2504,19.2,97.0,130202.9004,2.441287187,62519686000.0,0.5664915921,0.6555375592,9.913941346,32.41761483,25.24910794,26.85574109,25.63926505,89.62622164,46.31021339,127.30638049999999,95347865.85,308548890.1,4231.615798,-308629890.1,5.159968292,39.04515948,177.06900000000005,94.881,5239.0,260.0,3060.0,7.476145136
YR2009,EGY,81134798.0,1.864470038,1001450.0,172103621774.0,2120.0,764204949235.0,9420.0,70.15899999999999,3.154,51.9148,30.2,95.0,694.0000153,2.5480368980000003,188982374701.0,4.6735998,11.18554227,12.99794665,35.81644598,24.95682211,31.59662253,19.19017463,68.22255600000001,35.98642472,136.1417629,254800000.0,6711600000.0,2329.23948,-6140400000.0,11.76349544,23.2867504,200.745,124.65299999999999,53366.0,970.0,35052.0,0.6821298763
YR2009,SLV,6157686.0,0.4218583979,21040.0,17341706126.0,2820.0,35515642872.0,5770.0,70.97800000000002,2.31,78.9036,20.2,91.0,2913.999939000001,1.046321459,17601616000.0,-2.08339422,-0.05980220131,6.668592247,24.35969516,23.95120993,42.11999625,14.05461862,122.8748104,63.57938953,187.3552789,20033000.0,368730000.0,2858.4789809999997,-365770000.0,1.055950297,41.11588688,281.772,114.473,2123.0,69.0,1183.0,5.4141024479999995
