Time Code,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, under-5 (per 1,000 live births)","Immunization, measles (% of children ages 12-23 months)",Forest area (sq. km),CO2 emissions (metric tons per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),Mobile cellular subscriptions (per 100 people),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)","Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,People practicing open defecation (% of population)
YR2010,BHR,1240860.0,4.599778006,761.9999695,23537595267.0,18970.0,44761195892.0,36070.0,76.057,2.164,14.3106,8.5,99.0,5.299999714,23.58551891,25713271277.0,4.334407088,7.441014837999999,0.29767722809999997,44.97605033,69.53731774,50.93507678,27.2863897,126.2833841,105.90251119999999,142.3903733,1641755319.0,155771009.2,20722.137290000002,178271544.0,1.961884683,21.06740118,79.23100000000002,63.19300000000001,143.0,4.0,62.0,0.0
YR2010,BGD,147575430.0,1.124803493,148460.0,118314369981.0,800.0,393543966698.0,2670.0,69.881,2.324,90.8034,49.1,88.0,14420.0,0.4061456233,115279077465.0,5.5718022739999995,7.14464873,17.00118126,24.95647673,16.02411269,21.77872999,26.24665618,46.02655537,40.78363657,61.22418737,9418584.307,1232258247.0,781.1535936,-1165816161.0,8.126676392,25.95780506,159.417,123.37200000000001,121124.0,8100.0,85434.0,6.389492675
YR2010,BRB,282131.0,0.3646794458,430.0,4482384021.0,15890.0,4386882088.0,15550.0,78.36399999999998,1.6869999999999998,44.5574,14.6,85.0,63.00000191,5.237995825,4529900000.0,0.2654462243,0.8472725238,1.298041899,14.00141283,38.9258041,47.99774829,15.79725822,124.07746759999999,44.10693393,118.7460622,34807274.53,668827625.3,16056.01653,-329023165.8,5.824218533,49.26551764,132.75,80.64,45.0,1.0,32.0,0.7931818181999999
YR2010,BLR,9490583.0,-0.1703606621,207600.0,58935966481.0,6210.0,148340015342.0,15630.0,70.40487805,1.494,21.7498,5.5,99.0,85340.0,6.64269666,58665088956.0,7.798266823,14.09614493,8.67327408,36.9805331,50.10960539,62.95789791,39.65660983,109.6843993,102.56184909999999,101.2790825,115700000.0,1393400000.0,6181.3999159999985,-1342800000.0,7.735748042999999,49.64150696,334.194,112.14299999999999,453.0,6.0,203.0,0.0
YR2010,BEL,10895586.0,0.9136393916,30530.0,522086693440.0,47920.0,450144088430.0,41310.0,80.18292683,1.86,7.6294,4.5,95.0,6812.0001219999995,10.17146522,483548031197.0,2.7442310830000003,1.8830736240000001,0.7624202103000001,20.72810089,76.44845734,74.65171918,22.69205328,111.110074,165.20985480000004,139.09527549999999,4184879038.0,111490238331.0,44380.17663,-53443937320.0,2.189299204,45.1402923,102.029,59.25899999999999,457.0,8.0,298.0,0.0
YR2010,BLZ,322464.0,2.4514701580000002,22970.0,1276496060.0,3960.0,2233456110.0,6930.0,72.057,2.69,75.0698,18.9,98.0,13913.90015,1.6716563709999999,1396731700.0,3.3834717060000004,1.183538267,11.49980701,18.84149619,58.22834121,57.82619883,13.23059396,60.22408703,84.76932255,94.95101597,21991807.71,96449877.08,4331.4345170000015,-95328799.77,,38.79850709,226.13,137.03799999999998,122.0,4.0,70.0,2.305417022
YR2010,BEN,9199259.0,2.8060864839999997,114760.0,7246766542.0,790.0,16263307827.0,1770.0,59.31800000000001,5.362,101.2906,111.1,68.0,45610.0,0.553283259,6970240895.0,2.110199297,0.8849718208,22.73622617,22.13660854,23.78772956,32.85221149,23.13145241,76.90743352,47.86061271,129.6583114,63378672.2,53454932.99,757.6959074,-194717291.1,2.307356822,49.83310663,278.869,231.638,25072.0,1700.0,12552.0,59.19951501
YR2010,BMU,65124.0,-0.7800597233,54.00000095,7192513833.0,110440.0,4486492134.0,68890.0,79.28853659,1.76,,,,10.0,9.347122413,5744414000.0,-2.094113534,1.048907542,0.7480484519,7.518138491,47.08311413,30.18607294,13.2696564,134.8850724,17.18190924,77.85504767,238623065.8,222710475.9,88207.32756,-236611007.8,,,,,,,,0.0
YR2010,BTN,685503.0,1.052929968,38393.999019999996,1430276271.0,2090.0,4321727379.0,6300.0,68.384,2.301,35.951,42.5,95.0,27052.90039,0.7114644283,1585472534.0,11.73085436,5.985510627000001,16.79770197,42.77832186,42.45279115,70.73120267,61.70208422,57.52214068,94.29365491,131.8885561,70779765.67,75274009.03,2312.860096,-75274009.03,7.036383161,43.13535631,223.53400000000002,231.15099999999998,457.0,33.0,301.0,3.694188678
YR2010,BOL,10048590.0,1.643602456,1098580.0,17924587874.0,1780.0,50224913689.0,5000.0,68.007,3.213,76.5038,41.1,88.0,562090.0,1.5129865980000001,19649631451.0,4.126719369,8.777512449,10.38990599,30.14394305,41.18745577,34.32417022,17.00701884,71.44577498,61.02913447,153.340743,101784071.7,621997989.5,1955.461557,-650803350.5,2.503276058,43.14095499,232.06599999999997,169.011,8161.0,530.0,5369.0,21.09273674
YR2010,BIH,3705472.0,-0.8188278894,51210.0,18361571549.0,4960.0,35200567408.0,9500.0,76.031,1.315,13.7102,7.2,91.0,21850.0,5.741760834,17176781337.0,0.8721510226000001,1.399781116,6.796760081,22.39180573,29.69554093,51.27267139,16.3354255,83.93621649,81.65674188,101.9133427,46440159.07,443840207.1,4635.517779,-362660381.9,2.1234909419999997,39.49471762,136.382,69.581,213.0,4.0,171.0,0.02532188841
YR2010,BWA,1987105.0,1.705719395,581730.0,11223879134.0,5650.0,24654325590.0,12410.0,60.21100000000001,3.022,48.354,49.8,96.0,113510.0,2.358418906,12786654366.0,8.563631747999999,8.919999829,2.4880377730000003,31.8613025,43.63546441,51.26433191,41.41207236,118.9373989,80.94376921,86.25049944,99754709.56,218380384.2,6434.815657,-217484021.8,6.948876587000001,46.14861178,423.03,300.88,2092.0,99.0,1657.0,15.13988476
YR2010,BRA,195713635.0,0.9379567375,8515770.0,1890905731755.0,9660.0,2720411708683.0,13900.0,73.619,1.796,66.8926,18.7,99.0,4984580.0,2.144736395,2208871646203.0,7.52822583,8.423338328,4.115756488,23.26797735,10.86558477,11.90659334,21.80132157,100.6214912,17.81235232,124.44580320000001,1023656775.0,82389933624.0,11286.24302,-55626923029.0,5.038726901,42.35498146,207.604,102.251,50212.0,1900.0,33531.0,4.016024487
YR2010,VGB,27794.0,2.753990182,150.0,,,,,,,,,,36.40000105,6.200942649,,,,,,,,,170.98654390000004,,48.91212587,,51464048000.0,,,,,,,,,,0.07386888272999999
YR2010,BRN,388646.0,1.227117263,5770.0,12942642448.0,33300.0,30442433958.0,78330.0,74.74,1.9369999999999998,15.8874,9.7,94.0,3800.0,21.10681443,13707370737.0,2.5989657459999997,16.68828285,0.7330123059999999,68.65703585,67.41037988,27.96147673,23.691813800000002,111.95380890000001,83.49522472,190.8487749,,480722547.0,35269.55311,-479520595.8,0.35686913200000003,41.42436309,107.749,76.142,54.0,2.0,32.0,2.6
YR2010,BGR,7395599.0,-0.6582754465999999,111000.0,51608173483.0,6980.0,108145989420.0,14620.0,73.51219512,1.57,44.7368,10.7,97.0,37370.0,5.964900206,50610058210.0,1.324087801,1.107474183,4.1588149460000015,23.80926906,50.17887879,53.02836784,22.56761618,137.37280819999998,91.17357623,154.86902690000005,90350000.0,1842900000.0,6843.26695,-1253650000.0,2.438990605,46.19923331,197.081,88.309,666.0,9.0,374.0,0.0
YR2010,BFA,15605217.0,3.019251293,274220.0,8828335623.0,570.0,21187593812.0,1360.0,57.096000000000004,5.867000000000001,121.1052,114.4,92.0,56490.0,0.1257172521,8979966766.0,5.3733731260000015,6.806101001,32.54025624,21.01560605,19.22674197,29.64008894,26.93085732,36.57655001,40.52353527,124.60020459999998,111787944.1,38832813.08,575.4464527000001,-38150366.72,-0.7642307347,43.70964713,296.047,265.82599999999996,42334.0,2500.0,20128.0,56.50968233
YR2010,BDI,8675602.0,3.256066998,27830.0,1895318491.0,220.0,6202122879.0,710.0,57.228,6.178999999999999,62.4852,90.7,92.0,2530.0,0.02451541691,2032135247.0,5.1241633030000004,8.561551747000001,38.43054529,15.38615628,9.700001639,29.80000376,17.16038243,19.34193155,30.01768711,149.0497099,4957959.182,780582.0036,234.2356469,-780582.0036,6.493265915,51.85019785,347.666,292.259,21560.0,2500.0,10443.0,2.6983276860000003
YR2010,CPV,492654.0,1.2218771990000001,4030.0,1672995831.0,3400.0,2742020635.0,5570.0,71.062,2.5810000000000004,82.6178,24.9,97.0,850.8999633999997,1.131390388,1664310770.0,1.4667900969999998,0.5050860419,7.989777332,18.14870654,32.67031806,61.76802794,47.64732141,75.48319916,47.22675683,108.07332240000001,7962675.6910000015,116200563.6,3378.25486,-116158763.7,2.078664709,44.31207978,155.338,111.383,232.0,8.0,164.0,32.12731455
YR2010,KHM,14312212.0,1.539208139,181040.0,10701438315.0,750.0,33742412860.0,2360.0,66.56,2.875,48.0808,44.3,90.0,100940.0,0.3502455805,11242275199.0,5.963078575,3.12059287,33.87667876,21.86862448,54.08278279,59.52093544,17.3676572,56.94971539,106.15288980000001,73.83938687,163000010.0,1404315449.0,785.5022829,-1383735373.0,3.99623008,50.25199478,224.738,164.488,13653.0,910.0,7836.0,53.57818052
YR2010,CMR,20341241.0,2.7477734910000002,475440.0,27010694085.0,1330.0,56734192041.0,2790.0,55.101000000000006,5.1110000000000015,125.2854,107.2,79.0,199160.0,0.3333269096,26143818510.0,3.422507641,1.909827788,14.067657,27.17795483,22.17214409,26.95171122,23.20565146,42.458825399999995,34.46703853,152.5438948,54179779.86,535742601.5,1285.261726,-35250979.23,1.275380462,46.89137248,379.897,345.14599999999996,52821.0,4800.0,24447.0,7.188342917999999
YR2010,CAN,34004889.0,1.111864075,9984670.0,1512559822630.0,44480.0,1336867766153.0,39310.0,81.24634146,1.6269,12.3672,5.6,90.0,3473020.0,15.72334502,1613542812589.0,3.089494638,2.868094298,1.33166399,26.71311708,29.12526149,31.00886753,23.53731445,75.62882084,48.97118278,113.6387298,5290453957.0,29714744325.0,47450.31847,6626667134.0,1.776871541,47.12981533,85.38799999999998,52.65,1845.0,42.0,1420.0,0.0
YR2010,CYM,56672.0,2.410960217,263.9999962,,,,,82.1902439,,,,,126.99999809999998,9.835262563999999,,-2.715636823,-0.2064274313,0.3128532548,0.0035013959629999996,,,,177.45623940000004,,75.29207145,,10568946000.0,,,0.27614086179999997,,,,,,,0.0
YR2010,CAF,4386768.0,1.1265773959999998,622980.0,2217969759.0,510.0,4240350991.0,970.0,47.312,5.215,140.637,150.0,53.0,222480.0,0.06018645162000001,2140503193.0,4.630818432,4.211309311,37.3635796,24.50992414,11.62580107,22.80468088,16.8437813,22.32240228,20.55591421,85.51949735,,61520000.0,487.94538330000006,,1.493233784,46.24920777,484.22,463.91,16815.0,1700.0,7920.0,23.96797326
YR2010,TCD,11952136.0,3.334642775,1284000.0,10836185362.0,910.0,21669474932.0,1810.0,50.89,6.5920000000000005,185.364,149.7,46.0,55080.0,0.04325979892,10657705536.0,13.55010086,6.391195051,51.94562302,11.96806254,36.8456059,43.54510339,34.4790567,24.05682131,56.29729569,182.31942880000003,,313000000.0,891.6988174,,-2.077865746,45.18359625,401.149,363.194,46332.0,7000.0,21426.0,68.78195868
YR2010,CHI,159734.0,0.9788950559,197.99999240000002,,,,,81.483,1.585,9.6254,,,8.000000119,,,,,,,,,,,,,,,,,,43.67452414,67.517,45.985,,,,0.0
YR2010,CHL,17062536.0,1.03892916,756096.0156,183353969444.0,10750.0,288017255793.0,16880.0,78.779,1.8840000000000001,54.3068,8.7,93.0,162310.0,4.234476106,218537551220.0,5.844177296,8.962293747,3.615889645,35.69509452,37.74511254,31.31860345,23.13998612,116.34989080000001,59.63094181,216.46619619999998,148788989.0,16019683112.0,12808.034590000001,-6558972712.0,1.41071108,39.70929013,120.986,70.405,1845.0,51.0,1345.0,1.005332477
YR2010,CHN,1337705000.0,0.4829596887,9562911.25,5801888080482.0,4340.0,12392343555501.0,9260.0,74.40899999999998,1.6269999999999998,7.3422,15.8,99.0,2006102.969,6.560520007,6087164527421.0,10.63614046,6.881144873999999,9.325163854,46.49861489,26.32547942,22.67189203,47.71750935,62.75543093,48.8569183,82.05059399,1455455375.0,243703434558.0,4550.453596,-185749835192.0,3.175327981,44.11688074,111.281,74.593,236354.0,6200.0,147330.0,1.136007732
YR2010,COL,45222700.0,1.050652174,1141750.0,253662659694.0,5610.0,467570978317.0,10340.0,75.42399999999998,1.992,76.8484,18.5,88.0,586353.2031,1.684432619,286103648655.0,4.347553268,3.741545095,6.334791196,31.28111261,16.36716564,17.95293984,21.11264932,98.35249333,28.03144957,160.3440354,151325691.9,6429772238.0,6326.549469,-947113456.0,2.2711832640000003,42.22629421,200.607,94.75200000000001,12038.0,640.0,7638.0,5.221627309
YR2010,COM,689692.0,2.412541877,1861.000061,949224916.1,1380.0,1637542978.0,2370.0,61.861999999999995,4.754,76.4744,87.1,72.0,390.0,0.2339421075,907093130.3,3.799933455,1.6534395169999998,30.416059499999996,11.77544243,9.638904635,29.91123233,18.1749652,23.96403032,28.00153496,78.81862995,785844.5684,8342263.125,1315.214806,-8342263.125,3.354757703,41.10954043,268.538,217.968,1523.0,83.0,906.0,0.6124917605
YR2010,COD,64563854.0,3.3311316539999996,2344860.0,20430702090.0,320.0,39965060257.0,620.0,56.909,6.544,129.9144,115.3,74.0,1541350.0,0.03129486353,21565720044.0,7.107976576,20.78632515,21.42849112,38.68914996,41.11115416,49.63645614,28.78134894,18.307996300000006,45.44248919,145.97575790000005,57200000.0,2742300000.0,334.0215726,-2735100000.0,7.1,48.87693587,307.113,257.971,238322.0,16000.0,95263.0,11.50641797
YR2010,COG,4273731.0,3.049010156,342000.0,9071292744.0,2120.0,16747992730.0,3920.0,60.093,4.765,119.238,62.5,75.0,224110.0,0.4633375381,12007880439.0,8.751601459,20.72207519,3.8304070119999998,75.3771968,85.11967006,54.69792897,20.52317828,87.01408675,111.59338290000001,174.1360947,69660005.41,1520744891.0,2809.694957,-928435966.1,0.3915250112,49.18153418,323.236,292.894,6715.0,800.0,3577.0,8.647094347000001
YR2010,CRI,4577378.0,1.245064785,51100.0,32867962597.0,7180.0,56002520610.0,12230.0,78.76899999999998,1.885,61.2882,10.1,83.0,26050.0,1.653498575,37268616184.0,4.951863844,6.570813123,6.5871781,23.23967691,33.17295769,35.04561836,19.71485953,68.34419181,61.762421999999994,99.84783856,259382912.0,1906923793.0,8141.913598999998,-1589209908.0,5.662651262000001,38.06455907,120.44,63.716,626.0,23.0,483.0,0.4256850118
YR2010,CIV,20532950.0,2.3345653669999997,322460.0,24421385778.0,1190.0,51790826080.0,2520.0,52.964,5.088,127.4294,107.2,70.0,104030.0,0.3393228932,24884503951.0,2.017638592,5.38642329,24.52942756,22.40826832,50.63264302,43.3267912,13.43703222,75.97078842,77.39354595,162.9541872,725585316.9,358118909.0,1211.930285,-314068409.1,1.226456121,38.68053763,436.395,403.94800000000004,56831.0,5400.0,30348.0,29.70238833
YR2010,HRV,4295427.0,-0.22682127079999997,56590.0,60952648859.0,14190.0,82587603651.0,19230.0,76.47560976,1.55,12.5344,5.5,96.0,19200.0,4.696195978,59865977192.0,-1.472916296,0.8137646519,3.707107948,22.94619776,37.61102316,38.03235189,21.42479799,113.86700829999998,53.24059089,100.5446073,235945088.2,1424108328.0,13937.142269999998,-1272040739.0,1.030555053,45.96491045,142.24,60.66,201.0,4.0,152.0,
YR2010,CUB,11225832.0,-0.007812033395,109880.0,63021418248.0,5610.0,,,78.33800000000002,1.6469999999999998,51.2666,6.1,99.0,29320.0,3.4184686710000003,64328000000.0,2.3903522969999997,1.202048529,3.6142892680000003,22.89360776,22.57026489,17.72167641,10.07337396,8.934883401,25.50988683,195.0598321,,,5730.354775,,,38.53825284,114.85,74.922,590.0,52.0,352.0,0.8385682481
YR2010,CUW,148703.0,1.265514155,444.0,,,4083315886.0,27460.0,,2.2,35.9156,,,,,,0.08230521833,2.7800013569999997,0.4410018006000001,15.01972892,55.53953322,88.3926786,,136.7526409,,,,89329608.94,,,2.779442613,,148.917,70.661,,,,0.4315828908
YR2010,CYP,1112612.0,1.314447193,9250.0,25964596639.0,31300.0,26724616988.0,32220.0,79.43,1.4240000000000002,5.6706,3.6,87.0,1728.3999629999994,6.92787243,25562264901.0,1.335403498,1.99025037,2.10430213,14.71938925,50.21241472,57.47788415,23.83133043,124.9330675,39.00671571,140.55431389999998,952199817.8,13596805274.0,30818.47993,3483638096.0,,45.34461621,76.71600000000002,38.109,37.0,1.0,26.0,0.0
YR2010,CZE,10474410.0,0.29136167420000003,78870.0,201913488107.0,19280.0,268403859053.0,25620.0,77.42439024,1.51,10.898,3.4,98.0,26570.0,10.65257862,207477857919.0,2.273420052,-1.4254496159999999,1.519509073,33.25900248,66.02952103,62.93755603,27.12269436,122.75497469999999,125.1381726,149.22398769999995,1496982253.0,10167834375.0,19808.07109,-4918465928.0,1.472727273,43.27810959,135.428,60.28100000000001,305.0,5.0,189.0,0.0
YR2010,DNK,5547683.0,0.4441971545,43090.0,339645063219.0,61220.0,242450184708.0,43700.0,79.1,1.87,5.0092,4.1,85.0,5870.999756,8.40721667,321995279402.0,1.87099111,3.2240729110000004,1.20190857,19.70492415,50.52294802,43.57705251,18.076060100000007,115.5890246,55.74367436,143.93919119999995,2833342704.0,-11767861925.0,58041.39844,11194035264.0,2.31092437,47.13100794,104.84899999999999,63.005,214.0,3.0,174.0,0.0
YR2010,DJI,840198.0,1.4838214930000002,23200.0,,,,,60.062,3.3,23.151999999999997,76.4,85.0,55.99999905,0.6153870872999999,1128611700.0,,,,,,,,19.71118712,40.66943483,100.6008066,11619335.93,36501032.52,1343.26873,-36501032.52,3.9500787589999997,39.17845236,295.183,249.30599999999998,1318.0,60.0,805.0,18.22231181
YR2010,DMA,70878.0,0.03810088313,750.0,476400087.2,6720.0,699426352.4,9870.0,,,,21.2,99.0,446.5999985,1.965997912,493824413.3,0.6725432977,0.2967001297,11.46634924,11.70754285,36.41470508,51.66419491,,148.9418437,52.85279402,112.28105520000001,8016.296295999998,24341705.19,6967.245314,-24341705.19,2.999366305,,,,17.0,,15.0,4.976857729
YR2010,DOM,9695121.0,1.228584074,48670.0,51785312049.0,5340.0,104077078762.0,10730.0,72.046,2.503,100.4048,34.2,85.0,18170.0,2.1684010959999998,53982886258.0,8.33965106,5.443413315,6.057457826,27.92339361,22.67575221,33.32418387,26.37996593,91.72431164,41.20379910000001,102.1378435,534000000.0,1820200000.0,5568.046676,-2023700000.0,6.329932201,36.21743170000001,212.865,125.992,5826.0,200.0,4748.0,3.657991445
YR2010,ECU,15011117.0,1.589348217,256370.0,65932661572.0,4390.0,134776770005.0,8980.0,75.089,2.615,83.0816,18.3,95.0,129415.5957,2.428931904,69555367000.0,3.5252986689999997,7.46507997,9.733118078,34.72418599,27.89495597,32.40828274,28.03731307,98.46522414,54.74918995,146.1902039,135971152.5,165836320.4,4633.5903579999995,-165893320.4,3.5543773460000003,38.59753024,174.40599999999995,93.17,5031.0,250.0,2962.0,6.75290935
YR2010,EGY,82761235.0,1.984783112,1001450.0,196207056285.0,2370.0,796047078255.0,9620.0,70.34899999999999,3.233,53.1962,29.0,96.0,700.0,2.449400701,218888324505.0,5.147234858,10.10686463,13.34075916,35.78451848,21.34924581,26.58710426,19.50107741,85.37935061,36.25638789999999,140.08661930000002,304800000.0,6385600000.0,2644.817039,-5210100000.0,11.26518827,22.98087575,198.31900000000002,122.20299999999999,53674.0,1000.0,35059.0,0.5739606947
YR2010,SLV,6183875.0,0.4244040006,21040.0,17868435314.0,2890.0,36935914406.0,5970.0,71.21,2.265,77.1074,19.2,92.0,2870.0,1.044262214,18447920000.0,2.545755961,2.206183962,6.981762713999999,24.44015369,26.94666933,46.59061835,16.67163561,124.52282749999999,70.00789249,205.5762757,22092947.0,-113160683.7,2983.229771000001,225565382.1,1.1793357690000001,41.70167254,278.597,112.281,2007.0,66.0,1126.0,4.785552532
